0,0.0999215275961287
1,0.0999215275961287
2,0.0999215275961287
3,0.0999215275961287
4,0.0999215275961287
5,0.0999215275961287
6,0.0999215275961287
7,0.0999215275961287
8,0.0999215275961287
9,0.0999215275961287
10,0.0999215275961287
11,0.0999215275961287
12,0.0999215275961287
13,0.0999215275961287
14,0.0999215275961287
15,0.0999215275961287
16,0.0999215275961287
17,0.0999215275961287
18,0.0999215275961287
19,0.0999215275961287
20,0.0999215275961287
21,0.0999215275961287
22,0.0999215275961287
23,0.0999215275961287
24,0.0999215275961287
25,0.0999215275961287
26,0.0999215275961287
27,0.0999215275961287
28,0.0999215275961287
29,0.0999215275961287
30,0.0999215275961287
31,0.0999215275961287
32,0.0999215275961287
33,0.0999215275961287
34,0.0999215275961287
35,0.0999215275961287
36,0.0999215275961287
37,0.0999215275961287
38,0.0999215275961287
39,0.0999215275961287
40,0.0999215275961287
41,0.0999215275961287
42,0.0999215275961287
43,0.0999215275961287
44,0.0999215275961287
45,0.0999215275961287
46,0.0999215275961287
47,0.0999215275961287
48,0.0999215275961287
49,0.0999215275961287
-1,0.1001669449081803
